Transaction,Item
1094,Sandwich
1094,Tea
1094,Alfajores
1094,Alfajores
1095,Mineral water
1096,Bread
1097,Scandinavian
1098,Tea
1099,Tea
1100,Fudge
1101,Scandinavian
1102,Coffee
1103,Coffee
1104,Medialuna
1104,Coffee
1105,Bread
1106,Bread
1106,Pastry
1106,Medialuna
1106,Coffee
1107,Pastry
1107,Bread
1108,Coffee
1108,Coffee
1108,Hot chocolate
1108,Bread
1108,Pastry
1108,Medialuna
1109,Coffee
1110,Jam
1110,Bread
1111,Medialuna
1112,Medialuna
1112,Medialuna
1112,Bread
1113,NONE
1114,Coffee
1115,Coffee
1116,Bread
1117,Coffee
1117,Muffin
1118,Medialuna
1118,Bread
1119,Bread
1120,Bread
1120,Medialuna
1121,Coffee
1121,Pastry
1121,Brownie
1122,Medialuna
1122,Scandinavian
1123,Bread
1124,Coffee
1124,Muffin
1125,Bread
1125,NONE
1126,Coffee
1127,Medialuna
1127,Muffin
1128,Bread
1129,Coffee
1130,Alfajores
1130,Bread
1130,Scandinavian
1131,Coffee
1132,Bread
1133,Medialuna
1134,Coffee
1134,Scandinavian
1135,Coffee
1135,Tea
1135,Brownie
1135,Truffles
1135,Muffin
1136,Tartine
1136,Coffee
1136,NONE
1137,Coffee
1137,Coffee
1138,Alfajores
1138,Scandinavian
1139,NONE
1139,Coffee
1139,Medialuna
1139,Hot chocolate
1140,Coffee
1140,Muffin
1140,Alfajores
1141,Farm House
1141,Coffee
1141,Coffee
1141,Muffin
1141,Brownie
1142,Bread
1142,Coffee
1142,Medialuna
1142,Farm House
1143,Farm House
1143,Scandinavian
1144,Truffles
1144,Bread
1144,Coffee
1145,Frittata
1145,Soup
1145,Coffee
1145,Coffee
1146,Scandinavian
1146,Eggs
1147,Brownie
1147,Truffles
1147,Coffee
1147,Coffee
1148,Scandinavian
1149,Coke
1150,Sandwich
1150,Soup
1150,Coffee
1150,Alfajores
1151,Tea
1151,Juice
1151,Hearty & Seasonal
1151,Hearty & Seasonal
1152,Truffles
1153,NONE
1153,Coffee
1153,Coffee
1153,Muffin
1153,Brownie
1154,Bread
1155,Bowl Nic Pitt
1155,Frittata
1155,Muffin
1155,Coffee
1156,Soup
1156,Frittata
1156,Brownie
1156,Coffee
1156,Tea
1157,Hot chocolate
1157,Coffee
1157,Muffin
1157,Alfajores
1158,Scandinavian
1158,Keeping It Local
1158,NONE
1158,Tea
1158,Coffee
1158,Alfajores
1159,Bread
1160,Fudge
1161,Farm House
1162,Farm House
1163,Coffee
1163,Coffee
1163,Brownie
1163,Muffin
1164,Soup
1164,Coffee
1164,Bread
1165,Frittata
1165,Bread
1165,Muffin
1166,Farm House
1166,Bread
1166,Muffin
1167,Bread
1168,Bread
1168,Coffee
1168,Bread
1169,Farm House
1170,Bread
1170,Coffee
1170,Muffin
1170,Cookies
1171,Hot chocolate
1171,Coffee
1172,Muffin
1172,Jam
1173,Coffee
1173,Hot chocolate
1173,Tea
1174,Coffee
1174,Coffee
1174,Alfajores
1175,Tea
1175,Hearty & Seasonal
1175,Farm House
1176,Bread
1176,Coffee
1176,Alfajores
1176,Cookies
1177,Hearty & Seasonal
1177,Sandwich
1177,Bread
1177,Muffin
1177,Brownie
1178,Coffee
1178,Truffles
1178,Brownie
1178,Alfajores
1179,Coffee
1179,Tea
1179,Bread
1180,Tea
1180,Coffee
1180,Muffin
1180,Keeping It Local
1181,Coffee
1181,Alfajores
1182,Bread
1183,Tea
1183,Hot chocolate
1183,Alfajores
1184,Bread
1185,Alfajores
1185,Truffles
1186,Bread
1187,Bread
1187,Brownie
1187,Muffin
1188,Coffee
1188,Brownie
1188,Coffee
1189,Bread
1189,Bread
1190,Bread
1190,Alfajores
1190,Muffin
1191,Truffles
1191,Frittata
1192,Coffee
1193,Bread
1194,Coffee
1194,Muffin
1195,Muffin
1196,Juice
1197,Coffee
1198,Muffin
1199,Bread
1200,Coffee
1201,Tartine
1201,Coffee
1201,Tea
1202,Coffee
1203,Coffee
1203,Tea
1203,NONE
1204,Medialuna
1204,Coffee
1205,Medialuna
1205,Bread
1205,Coffee
1205,Pastry
1205,NONE
1205,Farm House
1206,Bread
1206,Pastry
1206,Bread
1207,Medialuna
1207,Coffee
1207,Bread
1208,Pastry
1209,Bread
1210,Medialuna
1210,Pastry
1210,Bread
1211,Coffee
1211,Keeping It Local
1212,Bread
1212,Farm House
1212,Jam
1212,Pastry
1213,Bread
1214,Coffee
1214,Medialuna
1215,Coffee
1216,NONE
1216,Tea
1216,Bread
1217,Bread
1217,Pastry
1218,Hearty & Seasonal
1219,Scandinavian
1220,Coffee
1220,Hot chocolate
1220,Pastry
1221,Bread
1221,Muffin
1222,Coffee
1222,Keeping It Local
1223,Bread
1223,Coffee
1223,Medialuna
1224,Coffee
1224,Pastry
1224,Bread
1225,Medialuna
1226,Brownie
1227,Muffin
1228,Hearty & Seasonal
1228,NONE
1229,Coffee
1229,Bread
1229,NONE
1230,Coffee
1230,Alfajores
1231,Coffee
1231,Coffee
1231,Keeping It Local
1231,Bread
1232,Bread
1233,Coffee
1234,NONE
1234,Coffee
1234,Coffee
1234,Hot chocolate
1234,Medialuna
1235,Brownie
1235,Bread
1236,Bread
1237,Sandwich
1237,NONE
1237,Coffee
1237,Coffee
1238,Bread
1238,Bread
1238,Brownie
1239,Brownie
1239,Coffee
1239,Bread
1240,Sandwich
1240,Brownie
1240,Hot chocolate
1240,Coffee
1241,Coffee
1242,Bread
1242,NONE
1242,Mineral water
1243,Coffee
1243,Coffee
1243,NONE
1244,Bread
1245,Bread
1246,Coffee
1247,Bread
1248,NONE
1248,Bacon
1248,Art Tray
1248,Coffee
1248,Coffee
1248,Juice
1249,Bread
1250,Coffee
1251,Hearty & Seasonal
1251,Coffee
1251,Tea
1252,Brownie
1252,Medialuna
1252,Muffin
1253,Bread
1254,Bread
1254,Brownie
1254,Muffin
1254,Bread
1254,My-5 Fruit Shoot
1255,Brownie
1255,Alfajores
1255,Coffee
1255,Bread
1256,Bread
1256,Jam
1256,Spread
1257,Brownie
1258,Coffee
1258,Hearty & Seasonal
1259,Bread
1259,Bread
1259,Keeping It Local
1259,NONE
1259,Hearty & Seasonal
1259,Tea
1260,Coffee
1260,Coke
1260,Mineral water
1260,Bread
1260,Brownie
1261,Muffin
1261,Coffee
1261,Tea
1262,Bread
1263,Bread
1264,Coffee
1264,Coffee
1264,Tea
1264,Frittata
1264,Keeping It Local
1264,Bread
1265,Cookies
1266,Bread
1266,Cake
1267,Coffee
1267,Coffee
1267,Fudge
1267,Bread
1268,Muffin
1269,Coffee
1269,Kids biscuit
1270,Juice
1270,Muffin
1270,Brownie
1271,Kids biscuit
1272,Kids biscuit
1273,Art Tray
1273,Tartine
1274,Fudge
1274,NONE
1274,My-5 Fruit Shoot
1274,Kids biscuit
1274,Muffin
1275,Coffee
1276,Coffee
1277,Tea
1277,Medialuna
1278,Medialuna
1278,Coffee
1279,Coffee
1280,Coffee
1280,Medialuna
1281,Pastry
1281,Coffee
1282,Keeping It Local
1282,NONE
1282,Tea
1282,Coffee
1282,Coffee
1283,Farm House
1284,Tea
1284,Truffles
1285,Farm House
1286,Coffee
1286,Keeping It Local
1287,Medialuna
1287,Truffles
1287,Tea
1288,Tea
1288,Keeping It Local
1289,Medialuna
1289,Pastry
1289,Truffles
1290,Pastry
1291,Focaccia
1291,Farm House
1292,Coffee
1292,Bread
1293,Coffee
1293,Truffles
1294,Coffee
1294,Coffee
1294,Kids biscuit
1295,NONE
1295,Coffee
1295,Tea
1296,Coffee
1296,Coffee
1297,Bread
1297,Bread
1298,Bread
1299,Medialuna
1300,Bread
1301,Tea
1301,Bread
1303,Mineral water
1303,Coffee
1303,Kids biscuit
1303,Muffin
1304,Pastry
1305,Coffee
1305,Keeping It Local
1306,Bread
1306,Sandwich
1306,Tea
1307,Fudge
1307,Fudge
1307,Bread
1307,Truffles
1308,Sandwich
1308,Coffee
1309,Coffee
1309,Tea
1309,Truffles
1310,Bread
1311,Sandwich
1311,Coffee
1311,Tea
1313,Coffee
1314,Sandwich
1314,Bread
1315,Hearty & Seasonal
1315,Hearty & Seasonal
1315,Alfajores
1315,Truffles
1316,Frittata
1316,Muffin
1316,Coffee
1316,Coffee
1317,Sandwich
1317,Hot chocolate
1317,Coffee
1317,Hearty & Seasonal
1317,Cookies
1318,Bread
1318,Bread
1318,Sandwich
1319,Farm House
1320,Coffee
1320,Muffin
1321,Scandinavian
1321,Bread
1322,Sandwich
1322,Soup
1322,Coffee
1322,Tea
1323,Farm House
1324,Coffee
1324,Tea
1325,Soup
1325,Jam
1325,Muffin
1325,Coffee
1326,Bread
1327,Coffee
1327,Soup
1328,Coffee
1328,Coffee
1328,Muffin
1329,Bread
1329,Muffin
1329,Kids biscuit
1330,Coffee
1330,Bread
1331,Coffee
1332,Muffin
1333,Ella's Kitchen Pouches
1333,Bread
1333,Muffin
1334,Soup
1334,Sandwich
1334,Frittata
1335,Bread
1335,Sandwich
1336,Coffee
1336,Bread
1336,Coffee
1336,Bread
1336,Cookies
1337,Bread
1337,Art Tray
1337,Tea
1337,Hot chocolate
1338,Art Tray
1338,Coffee
1338,Hot chocolate
1338,Juice
1338,Muffin
1339,Hot chocolate
1339,Coffee
1340,Farm House
1341,Farm House
1341,Muffin
1342,Coffee
1342,Medialuna
1343,Bread
1343,Keeping It Local
1344,Coffee
1345,Bread
1346,Medialuna
1346,Tea
1346,Coffee
1347,Hot chocolate
1348,Coffee
1349,Coke
1350,Coffee
1351,Farm House
1352,Coffee
1352,Coffee
1352,Keeping It Local
1352,Bread
1353,Coffee
1353,Truffles
1354,Coffee
1355,Coffee
1355,Tea
1355,Keeping It Local
1356,Coffee
1356,Keeping It Local
1357,Coffee
1357,Tea
1358,Coffee
1359,Coffee
1360,Coffee
1360,Bread
1361,Coffee
1361,NONE
1362,Bread
1363,Farm House
1364,Coffee
1364,Kids biscuit
1365,Tea
1365,Muffin
1366,Bread
1367,Coffee
1367,Pastry
1368,Scandinavian
1368,Coffee
1368,Soup
1369,Scandinavian
1369,Pastry
1369,Muffin
1370,Coffee
1370,Pastry
1371,Soup
1371,Hearty & Seasonal
1371,Tea
1372,Bread
1372,Scandinavian
1373,Scandinavian
1373,Bread
1373,Truffles
1374,Coffee
1374,Coffee
1374,Soup
1375,Medialuna
1375,Medialuna
1376,Coffee
1376,Coffee
1376,Medialuna
1376,Medialuna
1376,Bread
1377,Bread
1378,Coffee
1378,Bread
1379,Soup
1379,Sandwich
1380,Sandwich
1380,Hearty & Seasonal
1380,Coffee
1381,Soup
1382,Bread
1383,Soup
1383,Coffee
1383,Pastry
1384,Pastry
1384,Coffee
1384,Coffee
1386,Coffee
1386,Coffee
1386,Soup
1386,Bread
1387,Bread
1388,Coffee
1388,Coffee
1388,Sandwich
1388,Hearty & Seasonal
1389,Coffee
1389,Coffee
1389,Soup
1390,Bread
1391,Bread
1392,Bread
1393,Coffee
1394,Bread
1394,Soup
1395,Coffee
1395,Coffee
1395,Hearty & Seasonal
1395,Soup
1396,Scandinavian
1397,Coffee
1397,Medialuna
1398,Bread
1399,Bread
1399,Brownie
1400,Fudge
1401,Coke
1402,Coke
1403,Brownie
1403,Muffin
1404,Tea
1404,Bread
1404,Truffles
1404,Pastry
1405,Tea
1406,Bread
1406,Truffles
1407,Medialuna
1408,Coffee
1408,Medialuna
1409,Bread
1410,Pastry
1410,Coffee
1411,Coffee
1411,Bread
1411,NONE
1411,Jam
1412,Bread
1412,Coffee
1412,NONE
1413,Coke
1414,Bread
1415,Coffee
1415,Coffee
1416,Coffee
1417,Pastry
1418,Scandinavian
1418,Pastry
1418,NONE
1419,Bread
1419,NONE
1419,Granola
1420,Tea
1420,Coffee
1420,Pastry
1421,Bread
1421,Mineral water
1422,Tea
1422,Medialuna
1423,Brownie
1424,Tea
1424,Coffee
1424,Pastry
1425,Hot chocolate
1425,Coffee
1425,Cake
1426,Bread
1427,Bread
1427,Jam
1428,Scandinavian
1429,Bread
1429,Coffee
1429,Pastry
1429,Cake
1430,Bread
1431,Coffee
1432,Bread
1433,Coffee
1433,Cake
1434,Coffee
1435,Coffee
1436,Coffee
1436,Soup
1437,Scandinavian
1437,Bread
1438,Sandwich
1438,Soup
1438,Bread
1438,Cake
1439,Coffee
1439,Bread
1439,Tartine
1440,Soup
1441,Bread
1442,Soup
1442,Juice
1442,Brownie
1443,Coffee
1444,Hearty & Seasonal
1445,Coffee
1445,Soup
1445,Sandwich
1445,Tea
1445,Cake
1446,Tea
1446,Soup
1447,Coffee
1447,Bread
1447,Sandwich
1448,Soup
1448,Coffee
1449,Soup
1449,Coffee
1450,Tea
1450,Soup
1451,NONE
1451,Cake
1452,Coffee
1452,Tea
1452,Cake
1452,Muffin
1453,Bread
1454,Coffee
1454,Bread
1455,Coffee
1455,Tea
1456,Tea
1456,Soup
1457,Coffee
1457,Tea
1457,Cake
1458,Bread
1458,Bread
1459,Hearty & Seasonal
1460,Bread
1460,Mineral water
1460,Brownie
1461,Fudge
1462,Muffin
1462,Hot chocolate
1462,Coffee
1463,Tea
1463,Muffin
1464,Cake
1464,Coffee
1465,Victorian Sponge
1466,Soup
1466,Sandwich
1466,Tea
1467,Scandinavian
1468,Coffee
1469,Bread
1470,Tartine
1470,Bread
1470,Coffee
1471,Medialuna
1471,Medialuna
1472,Bread
1473,Bread
1473,Scandinavian
1474,Bread
1475,Coffee
1475,Medialuna
1476,Siblings
1477,Siblings
1478,Bread
1478,Medialuna
1479,Medialuna
1479,Pastry
1479,NONE
1480,Keeping It Local
1480,Tea
1482,Farm House
1483,Pastry
1484,Farm House
1485,NONE
1485,Tea
1486,Tea
1486,NONE
1486,Scandinavian
1487,Coffee
1487,Muffin
1488,Coffee
1490,Bread
1491,Farm House
1491,Scandinavian
1491,Coffee
1491,Pastry
1492,Coffee
1493,Coffee
1493,Keeping It Local
1494,NONE
1494,Bread
1495,Jam
1496,Alfajores
1496,Medialuna
1496,Coffee
1496,Bread
1497,Coffee
1497,Keeping It Local
1498,Coffee
1499,Bread
1500,Tea
1500,Muffin
1501,Coffee
1501,Hot chocolate
1501,Alfajores
1502,Bread
1502,Pastry
1502,Bread
1503,Coffee
1504,Bread
1505,Tea
1506,Coffee
1506,Sandwich
1507,Bread
1508,Soup
1509,Coffee
1510,Tea
1511,Coffee
1511,Soup
1511,Art Tray
1511,Pastry
1512,Hearty & Seasonal
1512,Mineral water
1512,Alfajores
1513,Bread
1514,Coffee
1514,Hearty & Seasonal
1514,Hearty & Seasonal
1514,Alfajores
1514,Alfajores
1514,Cake
1514,Bread
1515,NONE
1515,Coffee
1516,Bread
1517,Cake
1518,Bread
1519,Fudge
1520,Muffin
1521,Bread
1521,Coffee
1522,Coffee
1522,Hearty & Seasonal
1522,Sandwich
1522,Bread
1523,Soup
1523,Coffee
1524,Coffee
1524,Hearty & Seasonal
1524,Keeping It Local
1525,Bread
1526,Coffee
1526,Coffee
1527,Scandinavian
1528,Coffee
1528,Alfajores
1529,Coffee
1530,Soup
1530,Brownie
1531,Coffee
1531,Coffee
1532,Bread
1533,Bread
1534,Bread
1534,Scandinavian
1534,Coffee
1535,Coffee
1535,Coffee
1536,Coffee
1537,Soup
1538,Coffee
1538,Muffin
1539,Cake
1539,Bread
1539,Hot chocolate
1540,Coffee
1540,Cake
1541,Cake
1541,Alfajores
1541,Coffee
1541,Tea
1542,Bread
1543,Coffee
1544,Coffee
1544,Tea
1544,Hot chocolate
1544,Brownie
1544,Alfajores
1544,Bread
1545,Hot chocolate
1545,Tea
1545,Brownie
1545,Alfajores
1546,Coffee
1547,Scandinavian
1548,Coffee
1548,Cookies
1549,Bread
1549,Coffee
1550,Coffee
1550,Bread
1551,Coffee
1551,Medialuna
1552,NONE
1552,Coffee
1552,Coffee
1553,Coffee
1554,Medialuna
1554,Pastry
1555,Coffee
1555,Tea
1555,Pastry
1555,Muffin
1556,Coffee
1556,Pastry
1557,Bread
1557,Coffee
1557,Keeping It Local
1558,NONE
1558,Bread
1558,Bread
1558,Pastry
1559,NONE
1559,Coffee
1559,Medialuna
1560,NONE
1560,Bread
1561,Coffee
1562,NONE
1562,Coffee
1562,Coffee
1563,Bread
1564,Bread
1564,Tea
1564,Pastry
1565,Coffee
1565,Cookies
1566,Bread
1566,Bread
1566,NONE
1567,Coffee
1568,NONE
1568,Coffee
1569,NONE
1569,Tea
1569,Bread
1570,Coffee
1570,Coffee
1570,Medialuna
1570,Bread
1571,Bread
1571,NONE
1572,Pastry
1572,Coffee
1573,Coffee
1573,Pastry
1574,Coffee
1574,Bread
1574,Alfajores
1575,Coffee
1576,Bread
1577,Bread
1578,Farm House
1579,Bread
1580,Coffee
1580,Tea
1581,Coffee
1582,Coffee
1583,Coffee
1583,Soup
1584,Soup
1585,Farm House
1585,Pastry
1586,Soup
1587,Coffee
1588,Coffee
1588,Coffee
1588,Brownie
1589,Coffee
1589,Bread
1589,Sandwich
1590,Coffee
1591,Sandwich
1591,Soup
1591,Bread
1591,Tea
1592,Soup
1592,Art Tray
1592,My-5 Fruit Shoot
1592,Bread
1592,Muffin
1593,Tea
1593,Sandwich
1594,Bread
1594,Soup
1595,Soup
1595,Tea
1597,Farm House
1598,Mineral water
1598,Mineral water
1598,Coffee
1598,Soup
1598,Sandwich
1599,Bread
1599,Coffee
1599,Keeping It Local
1600,Soup
1600,Bread
1601,Art Tray
1601,Coffee
1601,Bread
1601,Hearty & Seasonal
1601,Hearty & Seasonal
1602,Bread
1603,Farm House
1604,Brownie
1605,Farm House
1606,Bread
1606,Soup
1606,Alfajores
1607,Coke
1607,Coffee
1607,Medialuna
1607,Cake
1608,Scandinavian
1608,Alfajores
1608,Alfajores
1609,Scandinavian
1610,Hot chocolate
1610,Pastry
1611,Coke
1611,Coffee
1611,Brownie
1612,Farm House
1613,Coffee
1613,Pastry
1614,Farm House
1615,Farm House
1616,Cookies
1616,Brownie
1616,Coffee
1616,Tea
1617,Tea
1617,Coffee
1617,Medialuna
1617,Cookies
1617,Farm House
1618,Bread
1618,Coffee
1619,Coffee
1620,Tea
1620,Coffee
1620,Alfajores
1621,Bread
1621,Hot chocolate
1621,Coffee
1622,Medialuna
1622,Tea
1623,Coke
1624,Medialuna
1625,Fudge
1625,Fudge
1626,Tea
1626,Muffin
1627,Alfajores
1627,Coffee
1629,Pastry
1629,Bread
1630,Pastry
1630,Coffee
1631,Coffee
1632,Bread
1633,Bread
1634,Coffee
1634,Keeping It Local
1634,Tea
1635,Bread
1635,Pastry
1635,Medialuna
1636,Farm House
1636,Medialuna
1636,Coffee
1637,Coffee
1637,Pastry
1638,Coffee
1639,Coffee
1640,Coffee
1640,Keeping It Local
1640,Medialuna
1641,NONE
1641,Pastry
1641,Bread
1641,Coffee
1642,Farm House
1643,Bread
1643,Bread
1644,Bread
1644,Bread
1644,Tea
1644,Keeping It Local
1645,Bread
1645,Medialuna
1645,Keeping It Local
1645,Coffee
1646,Bread
1646,Coffee
1646,Medialuna
1646,Bread
1647,Coffee
1648,Bread
1649,Medialuna
1649,Pastry
1649,Bread
1650,Bread
1650,Pastry
1651,Medialuna
1651,Coffee
1652,Bread
1653,Bread
1654,Coffee
1654,Coffee
1655,Focaccia
1656,Coffee
1657,Hot chocolate
1657,Pastry
1658,NONE
1658,Coffee
1658,Hot chocolate
1659,Bread
1660,Bread
1660,Coffee
1661,Pastry
1661,Scandinavian
1661,Muffin
1662,Focaccia
1662,Bread
1663,Bread
1664,Muffin
1665,Caramel bites
1665,Coffee
1665,Medialuna
1666,Tartine
1666,Tea
1666,Muffin
1667,Bread
1668,Bread
1668,Focaccia
1668,Tea
1668,Coffee
1669,Jam
1670,Focaccia
1671,Coffee
1671,Medialuna
1671,Muffin
1672,Bread
1672,Coffee
1673,Coffee
1673,Muffin
1674,Coffee
1675,Coffee
1676,NONE
1676,Bread
1677,Coffee
1677,Coffee
1678,Coffee
1678,Coffee
1679,Coffee
1679,Coffee
1680,Coffee
1681,NONE
1681,Tea
1682,Fudge
1683,Medialuna
1683,Bread
1683,Tea
1683,Coffee
1683,Coffee
1683,Ella's Kitchen Pouches
1684,Jammie Dodgers
1685,Bread
1686,Tea
1686,Coffee
1686,Soup
1686,Keeping It Local
1687,Coffee
1688,Coffee
1689,Coffee
1689,Muffin
1690,Coffee
1690,Bread
1690,Soup
1691,NONE
1691,Coffee
1691,Tea
1691,Medialuna
1692,Alfajores
1693,Bread
1694,Coffee
1694,Coffee
1694,Tartine
1694,Medialuna
1694,Pastry
1695,Tea
1695,Tartine
1696,Bread
1696,Coffee
1697,NONE
1697,Medialuna
1697,Coffee
1697,Bread
1698,NONE
1698,Bread
1698,Medialuna
1699,Focaccia
1700,Scandinavian
1701,Hearty & Seasonal
1701,Sandwich
1701,Coffee
1701,Mineral water
1702,Coffee
1702,Sandwich
1702,Sandwich
1703,Tea
1703,Scandinavian
1704,Coffee
1705,Coffee
1705,Coffee
1706,Soup
1706,Kids biscuit
1707,Coffee
1708,Bread
1709,Coffee
1710,Coffee
1711,Coffee
1711,Bread
1712,Cake
1712,Tea
1712,Muffin
1712,Coffee
1713,Hot chocolate
1714,Coffee
1714,Tea
1714,Cake
1715,Tea
1715,Coffee
1715,Muffin
1716,Jammie Dodgers
1716,Hot chocolate
1716,Hot chocolate
1716,Coffee
1716,Cookies
1717,Caramel bites
1717,Jammie Dodgers
1717,My-5 Fruit Shoot
1717,Bread
1718,Coffee
1719,Coffee
1719,Tea
1719,Caramel bites
1719,Kids biscuit
1720,Bread
1720,Coffee
1721,Bread
1721,Coffee
1721,Alfajores
1721,Bread
1722,Farm House
1723,Bread
1723,Jammie Dodgers
1723,Scandinavian
1724,Tea
1725,Alfajores
1725,Bread
1725,Tea
1725,Coffee
1726,Coffee
1726,Mineral water
1726,Tea
1727,Coffee
1727,Kids biscuit
1728,Kids biscuit
1728,Bread
1729,Coffee
1729,Coffee
1730,Bread
1731,Hot chocolate
1731,Coffee
1731,Cake
1732,Coffee
1732,Bread
1733,Scandinavian
1733,Pastry
1733,Juice
1734,Bread
1734,Coffee
1735,Bread
1736,Farm House
1736,Pastry
1736,Pastry
1736,Medialuna
1737,Alfajores
1737,Alfajores
1737,Coffee
1737,Coffee
1738,Bread
1739,Keeping It Local
1739,Coffee
1739,Coffee
1740,Scandinavian
1740,Pastry
1740,Hot chocolate
1740,Coffee
1740,Bread
1741,Bread
1742,Bread
1742,Coffee
1743,Pastry
1743,Coffee
1744,Smoothies
1744,Keeping It Local
1744,Coffee
1745,Coffee
1745,Coffee
1746,Pastry
1746,Medialuna
1747,Tea
1747,Cake
1748,Cake
1748,Mineral water
1749,Farm House
1749,Cake
1749,Medialuna
1749,Tea
1749,Coffee
1750,Hot chocolate
1750,Coffee
1750,Bread
1751,Bread
1752,Alfajores
1752,Cake
1752,Coffee
1752,Sandwich
1752,Sandwich
1752,My-5 Fruit Shoot
1753,Farm House
1754,Jam
1755,NONE
1755,Bread
1755,Coffee
1755,Cake
1756,Bread
1756,Coffee
1757,Tartine
1758,Bread
1758,Medialuna
1758,NONE
1758,Farm House
1759,Bread
1759,Brownie
1759,Cake
1760,Cake
1760,Mineral water
1760,Alfajores
1760,Coffee
1760,Coffee
1760,NONE
1761,NONE
1761,Bread
1762,Coffee
1762,Coffee
1763,Bread
1763,Jam
1764,Brownie
1765,Coffee
1765,NONE
1765,Sandwich
1765,Mineral water
1767,Coffee
1767,Coffee
1768,Bread
1769,Bread
1769,Mineral water
1770,Farm House
1771,Medialuna
1771,Coffee
1772,Juice
1772,Cookies
1772,Alfajores
1772,Coffee
1772,Focaccia
1773,Bread
1774,Sandwich
1774,Sandwich
1774,Brownie
1775,Alfajores
1775,Bread
1775,My-5 Fruit Shoot
1775,Juice
1776,Bread
1777,Fudge
1777,Dulce de Leche
1777,Coffee
1777,Cake
1777,Brownie
1778,Hot chocolate
1778,Coffee
1778,Cake
1779,Coffee
1779,Medialuna
1779,Alfajores
1780,Coffee
1780,Keeping It Local
1780,Farm House
1781,Bread
1782,Medialuna
1782,Truffles
1783,Cake
1783,Bread
1783,Tea
1783,Truffles
1784,Bread
1785,Coffee
1785,Brownie
1786,Coffee
1786,Bread
1787,Medialuna
1787,Brownie
1787,Tea
1788,Bread
1788,Scandinavian
1789,Medialuna
1789,Hot chocolate
1789,Cake
1789,Alfajores
1789,Truffles
1790,Brownie
1790,Medialuna
1790,Coffee
1791,Coffee
1791,Medialuna
1791,Truffles
1792,Cake
1792,Tea
1793,Mineral water
1793,Hot chocolate
1793,Cookies
1793,Cake
1794,Cookies
1795,Bread
1796,Hot chocolate
1796,Cake
1797,Truffles
1797,Farm House
1797,Bread
1798,Tea
1799,Farm House
1800,Coffee
1801,Coffee
1802,Bread
1803,Coffee
1804,Coffee
1805,Bread
1805,Pastry
1806,Coffee
1807,Coffee
1807,Farm House
1808,Keeping It Local
1808,Coffee
1808,Coffee
1809,Coffee
1809,Medialuna
1810,Coffee
1811,Coffee
1811,Pastry
1812,Tea
1813,Coffee
1813,Keeping It Local
1814,Pastry
1814,Coffee
1814,Smoothies
1815,Coffee
1815,Muffin
1815,Medialuna
1816,Coffee
1816,NONE
1817,Coffee
1818,Coffee
1819,Coffee
1819,Tea
1819,Farm House
1819,Brownie
1820,Coffee
1821,Coffee
1821,Bread
1821,Coffee
1821,NONE
1821,Keeping It Local
1821,NONE
1822,NONE
1822,Tea
1823,Coffee
1823,Bread
1824,Farm House
1825,Coffee
1826,Sandwich
1827,Farm House
1827,Scandinavian
1828,Coffee
1829,Coffee
1829,Cake
1830,Bread
1830,NONE
1830,Tea
1831,Truffles
1832,Bread
1832,Fudge
1832,Medialuna
1832,Pastry
1833,Bread
1834,Tea
1834,Brownie
1834,Cake
1835,Juice
1835,Medialuna
1836,Tea
1836,Cake
1837,Coffee
1837,Tea
1837,Sandwich
1837,Medialuna
1837,Bread
1838,Alfajores
1839,Coffee
1839,Coffee
1840,Cookies
1840,My-5 Fruit Shoot
1840,Coffee
1840,Keeping It Local
1841,Hot chocolate
1841,Hot chocolate
1841,Bread
1841,Alfajores
1842,Bread
1843,Farm House
1844,Coffee
1844,Juice
1844,Pastry
1845,Cookies
1846,Brownie
1847,Coffee
1847,Medialuna
1848,Keeping It Local
1848,Coffee
1849,Tea
1850,Tea
1850,Medialuna
1851,Scandinavian
1851,Bread
1852,Scandinavian
1852,Bread
1853,Pastry
1853,Keeping It Local
1853,Coffee
1853,Hot chocolate
1854,Bread
1855,Coffee
1856,Bread
1857,Coffee
1857,Cookies
1858,Coffee
1858,Coffee
1858,Pastry
1859,Tea
1860,Coffee
1860,Brownie
1860,Bread
1861,Sandwich
1861,Coke
1862,Cake
1862,Bread
1862,Tea
1862,Medialuna
1863,Bread
1864,Coffee
1864,Medialuna
1864,Brownie
1865,Bread
1866,Coffee
1867,Medialuna
1868,Coffee
1868,Scandinavian
1868,Medialuna
1869,Tea
1869,Brownie
1869,NONE
1870,Coffee
1870,Pastry
1871,Coffee
1872,Fudge
1872,Cake
1872,Coffee
1872,Tea
1873,Bread
1874,Coffee
1874,Cake
1875,Sandwich
1875,Coffee
1875,Coffee
1875,Tea
1875,Brownie
1875,Cake
1876,Coffee
1876,Alfajores
1876,Coffee
1876,Cake
1877,Coffee
1877,Coffee
1878,Mineral water
1879,Coffee
1879,Cookies
1880,Bread
1880,Cake
1881,Bread
1882,Coffee
1884,NONE
1885,Tea
1885,Brownie
1885,Cake
1886,Hot chocolate
1886,Hot chocolate
1886,Medialuna
1887,Hot chocolate
1888,Coffee
1888,Bread
1889,Cake
1889,Coffee
1890,Coffee
1890,Cake
1891,Hot chocolate
1891,Medialuna
1891,NONE
1891,Coffee
1892,Hot chocolate
1892,Medialuna
1892,NONE
1892,Coffee
1893,Coffee
1893,Hot chocolate
1893,Medialuna
